id_comanda,data_ora,nume_restaurant,tip_comanda,metoda_plata,numar_masa,id_ospatar,nume_produs,categorie_standard,cantitate,pret_unitar_ron,total_linie_ron
ORD-202608-01565,2026-08-27 10:28:42,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01565,2026-08-27 10:28:42,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-01566,2026-08-02 13:12:11,Restaurantul Nostru,La Masa,Numerar,Masa 5,OSP-09,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-01566,2026-08-02 13:12:11,Restaurantul Nostru,La Masa,Numerar,Masa 5,OSP-09,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01566,2026-08-02 13:12:11,Restaurantul Nostru,La Masa,Numerar,Masa 5,OSP-09,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-01567,2026-08-23 12:28:37,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-01567,2026-08-23 12:28:37,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-01567,2026-08-23 12:28:37,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01567,2026-08-23 12:28:37,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01568,2026-08-05 19:16:16,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-07,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01568,2026-08-05 19:16:16,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-07,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,2,56.0,112.0
ORD-202608-01568,2026-08-05 19:16:16,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-07,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01568,2026-08-05 19:16:16,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-07,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01568,2026-08-05 19:16:16,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-07,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01569,2026-08-17 19:06:01,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-01569,2026-08-17 19:06:01,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-01569,2026-08-17 19:06:01,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01570,2026-08-22 14:35:27,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01570,2026-08-22 14:35:27,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01571,2026-08-28 14:34:24,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01571,2026-08-28 14:34:24,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,3,22.0,66.0
ORD-202608-01571,2026-08-28 14:34:24,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-01571,2026-08-28 14:34:24,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-01572,2026-08-14 15:04:52,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01572,2026-08-14 15:04:52,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,3,10.0,30.0
ORD-202608-01572,2026-08-14 15:04:52,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01572,2026-08-14 15:04:52,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01573,2026-08-28 22:26:46,Restaurantul Nostru,La Masa,Numerar,Masa 2,OSP-06,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01573,2026-08-28 22:26:46,Restaurantul Nostru,La Masa,Numerar,Masa 2,OSP-06,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-01573,2026-08-28 22:26:46,Restaurantul Nostru,La Masa,Numerar,Masa 2,OSP-06,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01573,2026-08-28 22:26:46,Restaurantul Nostru,La Masa,Numerar,Masa 2,OSP-06,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01574,2026-08-13 14:55:50,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-01,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01574,2026-08-13 14:55:50,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-01,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-01574,2026-08-13 14:55:50,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-01,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01574,2026-08-13 14:55:50,Restaurantul Nostru,La Masa,Card,Masa 33,OSP-01,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01575,2026-08-07 19:04:59,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-02,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,2,20.0,40.0
ORD-202608-01575,2026-08-07 19:04:59,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-02,Bulz Ardelenesc la Grătar,Aperitive & Gustări,2,32.0,64.0
ORD-202608-01575,2026-08-07 19:04:59,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-02,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01575,2026-08-07 19:04:59,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-02,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,2,26.0,52.0
ORD-202608-01576,2026-08-10 20:13:51,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01576,2026-08-10 20:13:51,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,2,55.0,110.0
ORD-202608-01576,2026-08-10 20:13:51,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-01576,2026-08-10 20:13:51,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,2,26.0,52.0
ORD-202608-01576,2026-08-10 20:13:51,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,2,38.0,76.0
ORD-202608-01577,2026-08-28 13:04:41,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-02,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01577,2026-08-28 13:04:41,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-02,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01577,2026-08-28 13:04:41,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-02,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01578,2026-08-04 16:03:52,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-04,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,2,20.0,40.0
ORD-202608-01578,2026-08-04 16:03:52,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-04,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01578,2026-08-04 16:03:52,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-04,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01579,2026-08-09 13:33:40,Restaurantul Nostru,La Masa,Card,Masa 4,OSP-05,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01579,2026-08-09 13:33:40,Restaurantul Nostru,La Masa,Card,Masa 4,OSP-05,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01580,2026-08-31 22:23:29,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-03,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,2,28.0,56.0
ORD-202608-01580,2026-08-31 22:23:29,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-03,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01580,2026-08-31 22:23:29,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-03,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01580,2026-08-31 22:23:29,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-03,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01580,2026-08-31 22:23:29,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-03,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01581,2026-08-12 15:51:07,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01581,2026-08-12 15:51:07,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01581,2026-08-12 15:51:07,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01581,2026-08-12 15:51:07,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01582,2026-08-07 18:03:37,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-01582,2026-08-07 18:03:37,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01582,2026-08-07 18:03:37,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-01582,2026-08-07 18:03:37,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01583,2026-08-27 21:36:26,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 31,OSP-09,Cașcaval Pane Crocant,Aperitive & Gustări,2,28.0,56.0
ORD-202608-01583,2026-08-27 21:36:26,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 31,OSP-09,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01583,2026-08-27 21:36:26,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 31,OSP-09,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-01583,2026-08-27 21:36:26,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 31,OSP-09,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01584,2026-08-15 13:16:45,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-09,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01584,2026-08-15 13:16:45,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-09,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01585,2026-08-22 13:16:25,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 2,OSP-10,Varză Călită în Vin cu Chimen,Garnituri,2,15.0,30.0
ORD-202608-01585,2026-08-22 13:16:25,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 2,OSP-10,Salată Grecească,Salate,2,34.0,68.0
ORD-202608-01586,2026-08-22 22:23:03,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Muștar Clasic,Sosuri & Extra,2,4.0,8.0
ORD-202608-01586,2026-08-22 22:23:03,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01587,2026-08-14 14:40:58,Restaurantul Nostru,La Masa,Numerar,Masa 18,OSP-04,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-01587,2026-08-14 14:40:58,Restaurantul Nostru,La Masa,Numerar,Masa 18,OSP-04,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,2,7.5,15.0
ORD-202608-01587,2026-08-14 14:40:58,Restaurantul Nostru,La Masa,Numerar,Masa 18,OSP-04,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,2,22.0,44.0
ORD-202608-01588,2026-08-01 23:16:15,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01588,2026-08-01 23:16:15,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-01588,2026-08-01 23:16:15,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01588,2026-08-01 23:16:15,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01588,2026-08-01 23:16:15,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01589,2026-08-20 12:12:02,Restaurantul Nostru,La Masa,Numerar,Masa 6,OSP-01,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-01589,2026-08-20 12:12:02,Restaurantul Nostru,La Masa,Numerar,Masa 6,OSP-01,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01590,2026-08-12 12:47:23,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-04,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-01590,2026-08-12 12:47:23,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-04,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-01591,2026-08-27 20:44:56,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-01591,2026-08-27 20:44:56,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01591,2026-08-27 20:44:56,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,2,18.0,36.0
ORD-202608-01591,2026-08-27 20:44:56,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-01591,2026-08-27 20:44:56,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-01592,2026-08-10 21:18:36,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-02,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-01592,2026-08-10 21:18:36,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-02,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01592,2026-08-10 21:18:36,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-02,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-01592,2026-08-10 21:18:36,Restaurantul Nostru,La Masa,Card,Masa 16,OSP-02,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01593,2026-08-21 13:18:07,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01593,2026-08-21 13:18:07,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-01593,2026-08-21 13:18:07,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01593,2026-08-21 13:18:07,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,2,22.0,44.0
ORD-202608-01593,2026-08-21 13:18:07,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01594,2026-08-26 21:20:56,Restaurantul Nostru,La Masa,Card,Masa 13,OSP-10,Salată Grecească,Salate,2,34.0,68.0
ORD-202608-01594,2026-08-26 21:20:56,Restaurantul Nostru,La Masa,Card,Masa 13,OSP-10,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-01594,2026-08-26 21:20:56,Restaurantul Nostru,La Masa,Card,Masa 13,OSP-10,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01594,2026-08-26 21:20:56,Restaurantul Nostru,La Masa,Card,Masa 13,OSP-10,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01595,2026-08-23 19:50:09,Restaurantul Nostru,La Masa,Numerar,Masa 14,OSP-02,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01595,2026-08-23 19:50:09,Restaurantul Nostru,La Masa,Numerar,Masa 14,OSP-02,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01596,2026-08-22 21:15:31,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 19,OSP-04,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-01596,2026-08-22 21:15:31,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 19,OSP-04,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,2,36.0,72.0
ORD-202608-01596,2026-08-22 21:15:31,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 19,OSP-04,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-01596,2026-08-22 21:15:31,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 19,OSP-04,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01596,2026-08-22 21:15:31,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 19,OSP-04,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01597,2026-08-13 23:03:18,Restaurantul Nostru,La Masa,Card,Masa 11,OSP-05,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-01597,2026-08-13 23:03:18,Restaurantul Nostru,La Masa,Card,Masa 11,OSP-05,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01598,2026-08-30 12:02:18,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01598,2026-08-30 12:02:18,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01598,2026-08-30 12:02:18,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01598,2026-08-30 12:02:18,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-01598,2026-08-30 12:02:18,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-01599,2026-08-08 19:45:56,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,2,20.0,40.0
ORD-202608-01599,2026-08-08 19:45:56,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-01600,2026-08-02 18:16:04,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01600,2026-08-02 18:16:04,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01600,2026-08-02 18:16:04,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01601,2026-08-29 19:26:37,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-05,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01601,2026-08-29 19:26:37,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-05,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01601,2026-08-29 19:26:37,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-05,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01602,2026-08-30 13:41:44,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01602,2026-08-30 13:41:44,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-01602,2026-08-30 13:41:44,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01602,2026-08-30 13:41:44,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-01602,2026-08-30 13:41:44,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01603,2026-08-30 18:28:31,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Muștar Clasic,Sosuri & Extra,2,4.0,8.0
ORD-202608-01603,2026-08-30 18:28:31,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Frigărui de Berbecuț,Preparate la Grătar & Mici,2,58.0,116.0
ORD-202608-01604,2026-08-15 17:56:09,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01604,2026-08-15 17:56:09,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Varză Călită în Vin cu Chimen,Garnituri,3,15.0,45.0
ORD-202608-01605,2026-08-28 23:37:04,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01605,2026-08-28 23:37:04,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01605,2026-08-28 23:37:04,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01605,2026-08-28 23:37:04,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-01605,2026-08-28 23:37:04,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01606,2026-08-27 19:33:14,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01606,2026-08-27 19:33:14,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01606,2026-08-27 19:33:14,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,2,55.0,110.0
ORD-202608-01607,2026-08-17 17:47:00,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-09,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
