id_comanda,nume_restaurant,nume_produs,categorie_standard,cantitate,pret_unitar_ron,total_linie_ron
ORD-202608-01169,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01169,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01169,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-01169,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01169,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-01170,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,2,16.0,32.0
ORD-202608-01170,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01170,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,3,20.0,60.0
ORD-202608-01170,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01170,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01171,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01171,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-01171,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-01172,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-01172,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-01172,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,2,16.0,32.0
ORD-202608-01172,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01173,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-01173,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01174,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-01174,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-01174,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01175,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01175,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01176,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,2,85.0,170.0
ORD-202608-01176,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,2,22.0,44.0
ORD-202608-01176,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,2,56.0,112.0
ORD-202608-01176,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01176,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-01177,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01177,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,2,6.0,12.0
ORD-202608-01177,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-01177,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01177,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01178,Restaurantul Nostru,Salată Grecească,Salate,2,34.0,68.0
ORD-202608-01178,Restaurantul Nostru,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,3,18.0,54.0
ORD-202608-01178,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01179,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,3,56.0,168.0
ORD-202608-01179,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01179,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-01179,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-01180,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01180,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-01181,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01181,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,2,36.0,72.0
ORD-202608-01181,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01182,Restaurantul Nostru,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-01182,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-01182,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01182,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01183,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-01183,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01183,Restaurantul Nostru,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-01183,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,3,44.0,132.0
ORD-202608-01184,Restaurantul Nostru,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-01184,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-01184,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01184,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01184,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,2,22.0,44.0
ORD-202608-01185,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,2,34.0,68.0
ORD-202608-01185,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,2,8.0,16.0
ORD-202608-01185,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,2,15.0,30.0
ORD-202608-01185,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01186,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01186,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,2,42.0,84.0
ORD-202608-01186,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01186,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-01186,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01187,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01187,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01187,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,2,54.0,108.0
ORD-202608-01188,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01188,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01189,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01189,Restaurantul Nostru,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01190,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,3,49.0,147.0
ORD-202608-01190,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-01190,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-01190,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01191,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01191,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-01191,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-01191,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-01192,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,2,56.0,112.0
ORD-202608-01192,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-01192,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01193,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01193,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01194,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-01194,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01194,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01194,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,2,24.0,48.0
ORD-202608-01194,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,2,15.0,30.0
ORD-202608-01195,Restaurantul Nostru,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-01195,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-01195,Restaurantul Nostru,Salată Grecească,Salate,2,34.0,68.0
ORD-202608-01195,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01196,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01196,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01196,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01196,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01196,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01197,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01197,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-01197,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01197,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01197,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01198,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01198,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01199,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01199,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-01199,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01199,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01200,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,3,22.0,66.0
ORD-202608-01200,Restaurantul Nostru,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,2,14.0,28.0
ORD-202608-01200,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01200,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-01201,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01201,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01201,Restaurantul Nostru,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-01201,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01202,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-01202,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,2,20.0,40.0
ORD-202608-01203,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-01203,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,2,26.0,52.0
ORD-202608-01203,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01203,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-01204,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01204,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-01204,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01204,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-01204,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-01205,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,2,26.0,52.0
ORD-202608-01205,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01205,Restaurantul Nostru,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,2,14.0,28.0
ORD-202608-01206,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01206,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,2,49.0,98.0
ORD-202608-01206,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01206,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-01206,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,2,38.0,76.0
ORD-202608-01207,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,2,5.0,10.0
ORD-202608-01207,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-01208,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,2,22.0,44.0
ORD-202608-01208,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-01208,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-01208,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01209,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01209,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-01209,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-01210,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-01210,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01210,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-01210,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01210,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-01211,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01211,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-01212,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,3,12.0,36.0
ORD-202608-01212,Restaurantul Nostru,Salată de Ardei Copți,Salate,2,16.0,32.0
ORD-202608-01213,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,2,20.0,40.0
ORD-202608-01213,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,3,55.0,165.0
ORD-202608-01214,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-01214,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-01214,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01215,Restaurantul Nostru,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-01215,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-01216,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,3,15.0,45.0
ORD-202608-01216,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01217,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01217,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01217,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-01217,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-01218,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-01218,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-01218,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-01219,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01219,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-01219,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-01219,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-01219,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,3,25.0,75.0
ORD-202608-01220,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-01220,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-01220,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-01220,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,3,22.0,66.0
ORD-202608-01220,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-01221,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-01221,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-01221,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01222,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01222,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,3,34.0,102.0
ORD-202608-01223,Restaurantul Nostru,Salată de Ardei Copți,Salate,2,16.0,32.0
ORD-202608-01223,Restaurantul Nostru,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-01223,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01223,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-01223,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,2,4.0,8.0
ORD-202608-01224,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-01224,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-01224,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-01224,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-01224,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01225,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-01225,Restaurantul Nostru,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-01226,Restaurantul Nostru,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-01226,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-01226,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-01226,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-01226,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-01227,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-01227,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,2,78.0,156.0
ORD-202608-01227,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01227,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-01228,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-01228,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-01228,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-01229,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
